x,y
-67.36736736736736,6.472215256587407e-11
-67.16716716716716,6.591269843778258e-11
-66.96696696696696,6.71177470845668e-11
-66.76676676676676,6.833738610966944e-11
-66.56656656656656,6.95717031130048e-11
-66.36636636636636,7.082078569096204e-11
-66.16616616616616,7.208472143640993e-11
-65.96596596596596,7.336359793870273e-11
-65.76576576576576,7.465750278368604e-11
-65.56556556556556,7.596652355370198e-11
-65.36536536536536,7.72907478275925e-11
-65.16516516516516,7.863026318070044e-11
-64.96496496496496,7.998515718486805e-11
-64.76476476476476,8.135551740843278e-11
-64.56456456456456,8.274143141622141e-11
-64.36436436436436,8.414298676954286e-11
-64.16416416416416,8.556027102618126e-11
-63.96396396396396,8.699337174039002e-11
-63.76376376376376,8.844237646288831e-11
-63.56356356356356,8.99073727408604e-11
-63.36336336336336,9.138844811795818e-11
-63.16316316316316,9.288569013430682e-11
-62.96296296296296,9.439918632651247e-11
-62.76276276276276,9.592902422767131e-11
-62.56256256256256,9.747529136737806e-11
-62.36236236236236,9.903807527173304e-11
-62.16216216216216,1.0061746346334616e-10
-61.96196196196196,1.0221354346133734e-10
-61.76176176176176,1.0382640278133283e-10
-61.56156156156156,1.054561289354581e-10
-61.36136136136136,1.0710280943232809e-10
-61.16116116116116,1.0876653177703639e-10
-60.96096096096096,1.1044738347114492e-10
-60.76076076076076,1.121454520126761e-10
-60.56056056056056,1.1386082489610862e-10
-60.36036036036036,1.15593589612378e-10
-60.16016016016016,1.1734383364888177e-10
-59.95995995995996,1.1911164448948907e-10
-59.75975975975976,1.2089710961455308e-10
-59.55955955955956,1.227003165009245e-10
-59.35935935935936,1.2452135262196393e-10
-59.15915915915916,1.2636030544755122e-10
-58.95895895895896,1.2821726244408978e-10
-58.75875875875876,1.3009231107450533e-10
-58.55855855855856,1.3198553879823867e-10
-58.35835835835836,1.3389703307123355e-10
-58.15815815815816,1.3582688134592103e-10
-57.95795795795796,1.377751710712033e-10
-57.75775775775776,1.39741989692439e-10
-57.55755755755756,1.4172742465143275e-10
-57.35735735735736,1.43731563386431e-10
-57.15715715715715,1.4575449333212492e-10
-56.95695695695695,1.4779630191966041e-10
-56.75675675675675,1.4985707657665403e-10
-56.55655655655655,1.5193690472721244e-10
-56.35635635635635,1.540358737919526e-10
-56.15615615615615,1.5615407118801916e-10
-55.95595595595595,1.582915843290964e-10
-55.75575575575575,1.6044850062541227e-10
-55.55555555555555,1.6262490748373364e-10
-55.35535535535535,1.6482089230735282e-10
-55.15515515515515,1.6703654249606735e-10
-54.95495495495495,1.6927194544615595e-10
-54.75475475475475,1.715271885503541e-10
-54.55455455455455,1.738023591978338e-10
-54.35435435435435,1.7609754477419025e-10
-54.15415415415415,1.7841283266143883e-10
-53.95395395395395,1.807483102380228e-10
-53.75375375375375,1.8310406487883126e-10
-53.55355355355355,1.8548018395522525e-10
-53.35335335335335,1.8787675483506778e-10
-53.15315315315315,1.902938648827534e-10
-52.95295295295295,1.9273160145923215e-10
-52.75275275275275,1.9519005192202427e-10
-52.55255255255255,1.9766930362522216e-10
-52.35235235235235,2.0016944391947894e-10
-52.15215215215215,2.0269056015198478e-10
-51.95195195195195,2.0523273966643415e-10
-51.75175175175175,2.0779606980298862e-10
-51.55155155155155,2.103806378982416e-10
-51.35135135135135,2.129865312851904e-10
-51.15115115115115,2.1561383729322072e-10
-50.95095095095095,2.1826264324810684e-10
-50.75075075075075,2.209330364720283e-10
-50.55055055055055,2.236251042836011e-10
-50.35035035035035,2.2633893399791937e-10
-50.15015015015015,2.2907461292660112e-10
-49.949949949949946,2.3183222837783083e-10
-49.74974974974975,2.346118676563919e-10
-49.549549549549546,2.37413618063683e-10
-49.34934934934935,2.4023756689771487e-10
-49.149149149149146,2.4308380145308706e-10
-48.94894894894895,2.459524090209475e-10
-48.748748748748746,2.488434768889401e-10
-48.54854854854855,2.5175709234114885e-10
-48.348348348348345,2.5469334265804715e-10
-48.14814814814815,2.5765231511646083e-10
-47.947947947947945,2.6063409698955166e-10
-47.74774774774775,2.636387755468253e-10
-47.547547547547545,2.6666643805416357e-10
-47.34734734734735,2.697171717738769e-10
-47.147147147147145,2.727910639647703e-10
-46.946946946946944,2.7588820188221155e-10
-46.74674674674674,2.790086727781918e-10
-46.546546546546544,2.8215256390136746e-10
-46.34634634634634,2.8531996249707653e-10
-46.146146146146144,2.8851095580732397e-10
-45.94594594594594,2.917256310707381e-10
-45.745745745745744,2.9496407552250315e-10
-45.54554554554554,2.9822637639427733e-10
-45.34534534534534,3.0151262091410997e-10
-45.14514514514514,3.048228963063698e-10
-44.94494494494494,3.081572897916982e-10
-44.74474474474474,3.1151588858699536e-10
-44.54454454454454,3.148987799054434e-10
-44.34434434434434,3.183060509565655e-10
-44.14414414414414,3.217377889463124e-10
-43.94394394394394,3.25194081077164e-10
-43.74374374374374,3.286750145482305e-10
-43.54354354354354,3.3218067655533643e-10
-43.34334334334334,3.357111542910726e-10
-43.14314314314314,3.392665349448066e-10
-42.94294294294294,3.4284690570264715e-10
-42.74274274274274,3.46452353747366e-10
-42.54254254254254,3.50082966258288e-10
-42.34234234234234,3.5373883041116524e-10
-42.14214214214214,3.574200333780553e-10
-41.94194194194194,3.611266623272232e-10
-41.74174174174174,3.64858804423085e-10
-41.54154154154154,3.686165468262039e-10
-41.34134134134134,3.723999766933423e-10
-41.14114114114114,3.76209181177565e-10
-40.94094094094094,3.8004424742837873e-10
-40.74074074074074,3.839052625918873e-10
-40.54054054054054,3.8779231381093835e-10
-40.34034034034034,3.91705488225237e-10
-40.14014014014013,3.956448729714063e-10
-39.93993993993993,3.996105551829811e-10
-39.73973973973973,4.036026219903344e-10
-39.53953953953953,4.0762116052054257e-10
-39.33933933933933,4.116662578972096e-10
-39.13913913913913,4.1573800124027646e-10
-38.93893893893893,4.198364776658457e-10
-38.73873873873873,4.239617742860509e-10
-38.53853853853853,4.2811397820899446e-10
-38.33833833833833,4.3229317653876795e-10
-38.13813813813813,4.3649945637555555e-10
-37.93793793793793,4.4073290481580875e-10
-37.73773773773773,4.4499360895246714e-10
-37.53753753753753,4.492816558751922e-10
-37.33733733733733,4.535971326705762e-10
-37.13713713713713,4.5794012642229127e-10
-36.93693693693693,4.623107242111511e-10
-36.73673673673673,4.667090131150699e-10
-36.53653653653653,4.711350802089212e-10
-36.33633633633633,4.755890125643123e-10
-36.13613613613613,4.800708972493086e-10
-35.93593593593593,4.845808213281487e-10
-35.73573573573573,4.891188718609967e-10
-35.53553553553553,4.936851359037744e-10
-35.33533533533533,4.982797005081043e-10
-35.13513513513513,5.029026527213798e-10
-34.93493493493493,5.07554079586956e-10
-34.73473473473473,5.122340681444393e-10
-34.53453453453453,5.169427054300308e-10
-34.33433433433433,5.216800784768726e-10
-34.13413413413413,5.264462743153399e-10
-33.93393393393393,5.312413799732283e-10
-33.73373373373373,5.360654824757998e-10
-33.53353353353353,5.409186688456743e-10
-33.33333333333333,5.458010261025732e-10
-33.13313313313313,5.507126412629513e-10
-32.93293293293293,5.556536013395705e-10
-32.73273273273273,5.606239933410807e-10
-32.53253253253253,5.656239042716785e-10
-32.33233233233233,5.706534211309012e-10
-32.13213213213213,5.757126309135994e-10
-31.931931931931928,5.808016206101001e-10
-31.731731731731728,5.859204772065452e-10
-31.531531531531527,5.910692876853595e-10
-31.331331331331327,5.962481390257779e-10
-31.131131131131127,6.014571182043495e-10
-30.930930930930927,6.066963121953365e-10
-30.730730730730727,6.119658079709345e-10
-30.530530530530527,6.172656925012715e-10
-30.330330330330327,6.22596052754172e-10
-30.130130130130127,6.279569756947133e-10
-29.929929929929926,6.333485482846346e-10
-29.729729729729726,6.387708574816878e-10
-29.52952952952953,6.442239902390324e-10
-29.32932932932933,6.497080335047758e-10
-29.12912912912913,6.552230742217417e-10
-28.92892892892893,6.607691993275167e-10
-28.72872872872873,6.663464957547813e-10
-28.528528528528525,6.719550504318887e-10
-28.328328328328325,6.775949502836081e-10
-28.128128128128125,6.832662822319215e-10
-27.927927927927925,6.889691331967459e-10
-27.727727727727725,6.947035900964603e-10
-27.527527527527525,7.004697398481401e-10
-27.327327327327325,7.062676693674462e-10
-27.127127127127125,7.120974655681667e-10
-26.926926926926924,7.179592153614693e-10
-26.726726726726724,7.2385300565497e-10
-26.526526526526524,7.297789233517593e-10
-26.326326326326324,7.357370553495446e-10
-26.126126126126124,7.417274885400522e-10
-25.925925925925924,7.477503098088027e-10
-25.725725725725724,7.538056060353145e-10
-25.525525525525524,7.598934640937264e-10
-25.325325325325323,7.660139708537596e-10
-25.125125125125123,7.721672131818804e-10
-24.924924924924923,7.783532779424847e-10
-24.724724724724723,7.84572251998913e-10
-24.524524524524523,7.908242222141201e-10
-24.324324324324323,7.971092754508731e-10
-24.124124124124123,8.034274985714197e-10
-23.923923923923923,8.097789784366522e-10
-23.72372372372372,8.161638019048773e-10
-23.52352352352352,8.22582055830371e-10
-23.32332332332332,8.290338270619423e-10
-23.12312312312312,8.355192024417414e-10
-22.92292292292292,8.420382688045183e-10
-22.72272272272272,8.485911129774787e-10
-22.52252252252252,8.551778217807905e-10
-22.32232232232232,8.617984820286948e-10
-22.12212212212212,8.684531805310718e-10
-21.92192192192192,8.751420040952308e-10
-21.72172172172172,8.818650395276435e-10
-21.52152152152152,8.886223736353373e-10
-21.32132132132132,8.954140932267e-10
-21.12112112112112,9.022402851115362e-10
-20.92092092092092,9.091010361003245e-10
-20.72072072072072,9.159964330027545e-10
-20.52052052052052,9.229265626257437e-10
-20.32032032032032,9.298915117712294e-10
-20.12012012012012,9.36891367234085e-10
-19.91991991991992,9.439262158005045e-10
-19.71971971971972,9.509961442471474e-10
-19.51951951951952,9.581012393412197e-10
-19.31931931931932,9.652415878415323e-10
-19.11911911911912,9.724172765004124e-10
-18.91891891891892,9.796283920662047e-10
-18.71871871871872,9.868750212859846e-10
-18.51851851851852,9.941572509080532e-10
-18.31831831831832,1.0014751676837945e-09
-18.11811811811812,1.0088288583685598e-09
-17.91791791791792,1.0162184097213801e-09
-17.71771771771772,1.0236439085034949e-09
-17.51751751751752,1.0311054414758694e-09
-17.31731731731732,1.0386030953960559e-09
-17.117117117117118,1.0461369570148708e-09
-16.916916916916918,1.0537071130734241e-09
-16.716716716716718,1.0613136503010007e-09
-16.516516516516518,1.0689566554141882e-09
-16.316316316316318,1.0766362151174562e-09
-16.116116116116117,1.0843524161051722e-09
-15.915915915915916,1.0921053450648041e-09
-15.715715715715715,1.0998950886808454e-09
-15.515515515515515,1.1077217336388672e-09
-15.315315315315315,1.1155853666290396e-09
-15.115115115115117,1.1234860743485206e-09
-14.914914914914917,1.1314239435022635e-09
-14.714714714714717,1.1393990608020262e-09
-14.514514514514502,1.1474115129636473e-09
-14.314314314314302,1.1554613867029404e-09
-14.114114114114102,1.1635487687308048e-09
-13.913913913913902,1.1716737457483027e-09
-13.713713713713702,1.179836404442511e-09
-13.513513513513502,1.1880368314838583e-09
-13.3133133133133,1.1962751135254658e-09
-13.1131131131131,1.2045513372047041e-09
-12.9129129129129,1.2128655891468318e-09
-12.7127127127127,1.2212179559702321e-09
-12.5125125125125,1.2296085242924812e-09
-12.3123123123123,1.238037380736302e-09
-12.1121121121121,1.246504611934426e-09
-11.9119119119119,1.255010304532514e-09
-11.7117117117117,1.2635545451895527e-09
-11.5115115115115,1.2721374205755314e-09
-11.3113113113113,1.280759017366629e-09
-11.1111111111111,1.2894194222385652e-09
-10.9109109109109,1.2981187218591006e-09
-10.7107107107107,1.3068570028808644e-09
-10.5105105105105,1.315634351935696e-09
-10.3103103103103,1.3244508556315029e-09
-10.1101101101101,1.3333066005522847e-09
-9.9099099099099,1.3422016732614859e-09
-9.7097097097097,1.3511361603083084e-09
-9.5095095095095,1.3601101482361157e-09
-9.3093093093093,1.3691237235916657e-09
-9.1091091091091,1.3781769729337156e-09
-8.908908908908899,1.3872699828395585e-09
-8.708708708708699,1.3964028399083168e-09
-8.508508508508498,1.405575630760284e-09
-8.308308308308298,1.4147884420322065e-09
-8.108108108108098,1.424041360369063e-09
-7.907907907907898,1.4333344724134913e-09
-7.707707707707698,1.4426678647944616e-09
-7.507507507507498,1.452041624117005e-09
-7.307307307307298,1.4614558369547235e-09
-7.1071071071070975,1.4709105898464587e-09
-6.906906906906897,1.480405969297877e-09
-6.706706706706697,1.4899420617879809e-09
-6.506506506506497,1.4995189537797456e-09
-6.306306306306297,1.5091367317333679e-09
-6.106106106106097,1.5187954821201045e-09
-5.905905905905897,1.5284952914344794e-09
-5.705705705705697,1.5382362462027764e-09
-5.505505505505496,1.54801843298624e-09
-5.305305305305296,1.557841938378175e-09
-5.105105105105096,1.5677068489950942e-09
-4.904904904904896,1.57761325146304e-09
-4.704704704704696,1.58756123240105e-09
-4.504504504504496,1.5975508784043129e-09
-4.304304304304296,1.6075822760297425e-09
-4.104104104104096,1.6176555117864527e-09
-3.903903903903896,1.627770672132948e-09
-3.7037037037036953,1.6379278434818456e-09
-3.503503503503495,1.6481271122117634e-09
-3.303303303303295,1.6583685646848161e-09
-3.103103103103095,1.668652287267169e-09
-2.9029029029028948,1.678978366349458e-09
-2.702702702702694,1.6893468883637424e-09
-2.5025025025024945,1.699757939794039e-09
-2.3023023023022944,1.7102116071783765e-09
-2.1021021021020942,1.7207079771015854e-09
-1.901901901901894,1.7312471361794995e-09
-1.701701701701694,1.741829171036689e-09
-1.501501501501494,1.75245416828101e-09
-1.3013013013012935,1.7631222144789503e-09
-1.1011011011010936,1.7738333961358333e-09
-0.9009009009008936,1.7845877996843674e-09
-0.7007007007006933,1.7953855114838553e-09
-0.5005005005004932,1.8062266178307605e-09
-0.3003003003002931,1.8171112049795145e-09
-0.1001001001000929,1.828039359170721e-09
0.1001001001001071,1.8390111666625513e-09
0.3003003003003073,1.8500267137603843e-09
0.5005005005005074,1.8610860868397614e-09
0.7007007007007076,1.87218937235856e-09
0.9009009009009076,1.8833366568558222e-09
1.1011011011011078,1.8945280269367146e-09
1.301301301301308,1.905763569245337e-09
1.501501501501508,1.9170433704291576e-09
1.7017017017017082,1.9283675171004314e-09
1.9019019019019083,1.9397360958007264e-09
2.1021021021021085,1.9511491929745147e-09
2.3023023023023086,1.9626068949566136e-09
2.5025025025025087,1.974109287976265e-09
2.702702702702709,1.985656458178081e-09
2.902902902902909,1.997248491657336e-09
3.103103103103109,2.008885474504622e-09
3.303303303303309,2.0205674928530824e-09
3.5035035035035094,2.0322946329206635e-09
3.7037037037037095,2.044066981040225e-09
3.9039039039039096,2.055884623671955e-09
4.10410410410411,2.0677476473951145e-09
4.30430430430431,2.079656138879358e-09
4.50450450450451,2.091610184839213e-09
4.70470470470471,2.10360987197824e-09
4.90490490490491,2.115655286931431e-09
5.10510510510511,2.1277465162151363e-09
5.305305305305311,2.139883646193098e-09
5.505505505505511,2.1520667630649797e-09
5.705705705705711,2.1642959528804683e-09
5.905905905905911,2.176571301578016e-09
6.106106106106111,2.1888928950432194e-09
6.306306306306311,2.20126081917837e-09
6.506506506506511,2.2136751599724244e-09
6.706706706706711,2.226136003560018e-09
6.906906906906912,2.238643436259305e-09
7.107107107107112,2.2511975445813287e-09
7.307307307307312,2.263798415207873e-09
7.507507507507512,2.276446134939719e-09
7.707707707707712,2.289140790622164e-09
7.907907907907912,2.3018824690587375e-09
8.108108108108112,2.3146712569265423e-09
8.308308308308312,2.327507240707123e-09
8.508508508508513,2.340390506644957e-09
8.708708708708713,2.353321140741813e-09
8.908908908908913,2.3662992287898162e-09
9.109109109109111,2.3793248564398926e-09
9.309309309309311,2.392398109296327e-09
9.509509509509511,2.4055190730234092e-09
9.709709709709712,2.418687833447423e-09
9.909909909909912,2.4319044766371038e-09
10.110110110110114,2.445169088948293e-09
10.310310310310314,2.458481757023593e-09
10.510510510510514,2.471842567744679e-09
10.710710710710714,2.4852516081425083e-09
10.910910910910914,2.4987089652778266e-09
11.111111111111114,2.512214726109859e-09
11.311311311311314,2.5257689773739717e-09
11.511511511511516,2.539371805488732e-09
11.711711711711716,2.553023296509085e-09
11.911911911911917,2.5667235361357543e-09
12.112112112112117,2.5804726097823333e-09
12.312312312312317,2.5942706026922117e-09
12.512512512512515,2.6081176000889305e-09
12.712712712712715,2.622013687337242e-09
12.912912912912915,2.635958950089179e-09
13.113113113113116,2.6499534743905158e-09
13.313313313313316,2.6639973467281507e-09
13.513513513513516,2.6780906540075197e-09
13.713713713713716,2.6922334834599907e-09
13.913913913913916,2.7064259224915964e-09
14.114114114114116,2.720668058494634e-09
14.314314314314316,2.734959978650873e-09
14.514514514514516,2.7493017697580036e-09
14.714714714714717,2.7636935181088723e-09
14.914914914914917,2.778135309446015e-09
15.115115115115117,2.7926272290029214e-09
15.315315315315315,2.8071693616299416e-09
15.515515515515515,2.8217617919888213e-09
15.715715715715715,2.836404604787819e-09
15.915915915915916,2.8510978850212327e-09
16.116116116116117,2.8658417181745107e-09
16.316316316316318,2.8806361903596745e-09
16.516516516516518,2.8954813883552384e-09
16.716716716716718,2.910377399539018e-09
16.916916916916918,2.9253243117190608e-09
17.117117117117118,2.940322212884822e-09
17.31731731731732,2.955371190914898e-09
17.51751751751752,2.9704713332866528e-09
17.71771771771772,2.9856227268351808e-09
17.91791791791792,3.000825457603553e-09
18.11811811811812,3.016079610813635e-09
18.31831831831832,3.031385270968681e-09
18.51851851851852,3.046742522078015e-09
18.71871871871872,3.062151447973687e-09
18.91891891891892,3.077612132672386e-09
19.11911911911912,3.0931246607260138e-09
19.31931931931932,3.1086891175031534e-09
19.51951951951952,3.124305589351844e-09
19.71971971971973,3.1399741636107734e-09
19.91991991991993,3.1556949284589755e-09
20.12012012012013,3.171467972619899e-09
20.32032032032033,3.1872933849603286e-09
20.52052052052053,3.2031712540439357e-09
20.72072072072073,3.2191016677098317e-09
20.92092092092093,3.2350847127461772e-09
21.12112112112113,3.251120474717151e-09
21.32132132132133,3.2672090379796794e-09
21.52152152152153,3.283350485897346e-09
21.72172172172173,3.299544901227131e-09
21.92192192192193,3.3157923666251546e-09
22.122122122122136,3.332092965195325e-09
22.322322322322336,3.3484467809937145e-09
22.522522522522536,3.364853899404059e-09
22.722722722722736,3.381314407316274e-09
22.922922922922936,3.3978283930683422e-09
23.123123123123136,3.414395946148416e-09
23.323323323323336,3.4310171566928887e-09
23.523523523523536,3.4476921148513835e-09
23.723723723723737,3.4644209101150844e-09
23.923923923923937,3.4812036307159763e-09
24.124124124124137,3.4980403631987376e-09
24.324324324324337,3.5149311922443185e-09
24.524524524524537,3.5318762007874135e-09
24.724724724724737,3.5488754704243843e-09
24.924924924924937,3.5659290820606342e-09
25.125125125125138,3.583037116704665e-09
25.325325325325338,3.600199656287187e-09
25.525525525525538,3.6174167843730514e-09
25.72572572572573,3.634688586644196e-09
25.92592592592593,3.652015151062627e-09
26.12612612612613,3.669396567669754e-09
26.32632632632634,3.6868329280353842e-09
26.52652652652654,3.7043243244274856e-09
26.72672672672674,3.721870848823186e-09
26.92692692692694,3.739472591913785e-09
27.12712712712714,3.757129642265698e-09
27.32732732732734,3.774842085782471e-09
27.52752752752754,3.792610005571694e-09
27.72772772772774,3.810433482260115e-09
27.92792792792794,3.8283125947295575e-09
28.12812812812814,3.846247421176102e-09
28.328328328328325,3.864238040337109e-09
28.52852852852854,3.882284532694977e-09
28.72872872872873,3.90038698146011e-09
28.92892892892894,3.918545473161014e-09
29.12912912912913,3.93676009772433e-09
29.32932932932934,3.955030948004472e-09
29.52952952952953,3.973358118810185e-09
29.72972972972974,3.991741705559855e-09
29.929929929929926,4.010181802764991e-09
30.13013013013014,4.028678502579997e-09
30.330330330330327,4.047231893658214e-09
30.53053053053054,4.0658420605171556e-09
30.730730730730727,4.084509083543625e-09
30.93093093093094,4.103233039672083e-09
31.131131131131127,4.1220140036616125e-09
31.33133133133134,4.140852049795262e-09
31.531531531531527,4.15974725374723e-09
31.73173173173174,4.178699694322418e-09
31.931931931931928,4.197709454777878e-09
32.13213213213214,4.21677662348834e-09
32.33233233233233,4.2359012938122744e-09
32.53253253253254,4.255083563137588e-09
32.73273273273273,4.274323531218745e-09
32.93293293293294,4.293621298038584e-09
33.13313313313313,4.312976961518094e-09
33.33333333333334,4.332390615439442e-09
33.53353353353353,4.351862347932327e-09
33.73373373373374,4.371392240800562e-09
33.93393393393393,4.390980369843583e-09
34.13413413413414,4.4106268061736144e-09
34.33433433433433,4.430331618366936e-09
34.534534534534544,4.4500948751430156e-09
34.73473473473473,4.469916648162881e-09
34.934934934934944,4.4897970144968024e-09
35.13513513513513,4.509736058341242e-09
35.335335335335344,4.529733871665005e-09
35.53553553553553,4.5497905536220225e-09
35.735735735735744,4.5699062087606e-09
35.93593593593593,4.59008094425684e-09
36.13613613613615,4.6103148665711945e-09
36.33633633633633,4.630608078042502e-09
36.53653653653655,4.6509606739715225e-09
36.73673673673676,4.671372740695691e-09
36.93693693693695,4.691844355021955e-09
37.13713713713716,4.712375585182752e-09
37.33733733733735,4.732966493240622e-09
37.53753753753756,4.75361713862678e-09
37.73773773773775,4.7743275822972385e-09
37.93793793793796,4.7950978908618015e-09
38.13813813813815,4.8159281400112144e-09
38.33833833833836,4.8368184166461625e-09
38.53853853853855,4.857768819291599e-09
38.73873873873876,4.878779456637237e-09
