x,y
-2.71,95.98198386709589
-2.7,94.04165011216539
-2.6899999999999995,91.73017691875066
-2.68,89.05668662232323
-2.67,86.03173027844845
-2.66,82.66724599581617
-2.6499999999999995,78.97651185438356
-2.64,74.97409351000042
-2.63,70.6757866715308
-2.62,66.0985547801017
-2.6099999999999994,61.2604621028891
-2.6,56.18060236540584
-2.59,50.879023451674875
-2.58,45.37664828263911
-2.5700000000000003,39.6951922152757
-2.56,33.85707735218297
-2.55,27.88534407615148
-2.54,21.803560088064906
-2.53,15.635727409068402
-2.52,9.406187650705316
-2.51,4.550315679807778e-09
-2.5,-6.26666168271881
-2.49,-6.229539749281378
-2.4799999999999995,-6.167832681268642
-2.47,-6.081783989205151
-2.46,-5.97173327604436
-2.45,-5.83811485855637
-2.4399999999999995,-5.6814560730178165
-2.43,-5.502375170186597
-2.42,-5.30157891033707
-2.41,-5.079859736295246
-2.3999999999999995,-4.838092683008062
-2.39,-4.577231882208715
-2.38,-4.298306844228342
-2.37,-4.002418345433242
-2.3599999999999994,-3.6907341393375797
-2.35,-3.3644842835797495
-2.34,-3.0249563440037908
-2.33,-2.673490296265925
-2.3200000000000003,-2.3114731891353735
-2.31,-1.9403337637555302
-2.3,-1.5615367203622887
-2.29,-1.1765770114010095
-2.28,-0.7869738817476158
-2.27,-0.39426493573272636
-2.26,-1.1368683772161845e-09
-2.25,0.3942649380178493
-2.24,0.7869738805907824
-2.2299999999999995,1.1765770102756141
-2.22,1.5615367237728246
-2.21,1.9403337592166694
-2.2,2.3114731936543227
-2.1899999999999995,2.673490294020729
-2.18,3.024956343992288
-2.17,3.3644842847252936
-2.16,3.6907341370519826
-2.1499999999999995,4.002418347701827
-2.14,4.298306840828914
-2.13,4.57723188448834
-2.12,4.838092682998891
-2.1099999999999994,5.079859738563975
-2.1,5.301578909199966
-2.09,5.502375167924473
-2.08,5.681456071874507
-2.0699999999999994,5.838114861959227
-2.06,5.971733274915754
-2.05,6.0817839869316845
-2.04,6.1678326835532005
-2.03,6.229539750398905
-2.02,6.266661679313612
-2.01,3.139525976513436
-2.0,3.139525975930721
-1.99,9.406187655256257
-1.9800000000000004,15.635727407954617
-1.9700000000000009,21.803560088047305
-1.959999999999999,27.885344076143575
-1.9499999999999995,33.85707735219509
-1.9399999999999995,39.69519221186774
-1.93,45.37664828603734
-1.92,50.879023452813456
-1.91,56.18060236428977
-1.9000000000000004,61.26046210166276
-1.8900000000000008,66.09855478305874
-1.879999999999999,70.67578666866021
-1.8699999999999992,74.97409350887187
-1.86,78.97651185658098
-1.85,82.6672459947985
-1.84,86.03173027839823
-1.83,89.05668662120367
-1.8200000000000005,91.73017692377803
-1.8100000000000005,94.04165010648371
-1.8000000000000007,95.98198387054344
-1.7899999999999991,97.54352059417423
-1.7799999999999994,98.72009759875124
-1.7699999999999996,99.50707149301009
-1.7599999999999998,99.90133641849965
-1.75,99.90133642077907
-1.7400000000000002,99.50707148618888
-1.7300000000000004,98.72009760525981
-1.7200000000000006,97.54352058992207
-1.709999999999999,95.9819838726637
-1.6999999999999993,94.04165010831407
-1.6899999999999995,91.73017691759915
-1.6799999999999995,89.0566866256943
-1.67,86.0317302761927
-1.66,82.66724599873005
-1.6500000000000004,78.9765118538713
-1.6400000000000006,74.97409350933104
-1.629999999999999,70.67578666692648
-1.6199999999999992,66.09855478700551
-1.6099999999999994,61.26046210119529
-1.5999999999999996,56.18060236303921
-1.59,50.87902345293283
-1.58,45.37664828477743
-1.5700000000000005,39.69519221136007
-1.5600000000000005,33.85707735508349
-1.5500000000000007,27.885344073247513
-1.5399999999999991,21.80356008921127
-1.5299999999999994,15.635727404515244
-1.5199999999999996,9.40618765980068
-1.5099999999999998,-2.268052412546288e-09
-1.5,-6.266661678182706
-1.4900000000000002,-6.2295397538038255
-1.4800000000000004,-6.167832676135408
-1.4700000000000006,-6.081783992077776
-1.459999999999999,-5.971733276055729
-1.4499999999999993,-5.838114860301982
-1.4399999999999995,-5.681456069493146
-1.4299999999999995,-5.502375171448888
-1.42,-5.301578909080713
-1.41,-5.0798597391806135
-1.4000000000000004,-4.838092680148623
-1.3900000000000006,-4.577231883938987
-1.379999999999999,-4.298306844248237
-1.3699999999999992,-4.002418343134281
-1.3599999999999994,-3.690734139854691
-1.3499999999999996,-3.3644842836965028
-1.34,-3.0249563484232995
-1.33,-2.673490290726593
-1.3200000000000005,-2.3114731947089218
-1.3100000000000005,-1.9403337563968912
-1.299999999999999,-1.5615367237842626
-1.2899999999999991,-1.1765770113925351
-1.2799999999999994,-0.7869738828958529
-1.2699999999999996,-0.39426493685824354
-1.2599999999999998,4.547473508864738e-09
-1.25,0.39426493231077003
-1.2400000000000002,0.7869738828958529
-1.2300000000000004,1.17657701087526
-1.2200000000000006,1.5615367197594712
-1.209999999999999,1.940333766009458
-1.1999999999999993,2.3114731896385403
-1.1899999999999995,2.673490288452738
-1.1799999999999995,3.024956352970907
-1.17,3.3644842791488796
-1.16,3.69073414212851
-1.1500000000000004,4.002418344890742
-1.1400000000000006,4.298306842491011
-1.129999999999999,4.577231882194708
-1.1199999999999992,4.838092681893716
-1.1099999999999994,5.079859739180501
-1.0999999999999996,5.301578909080948
-1.09,5.502375171448643
-1.08,5.681456069493398
-1.0700000000000005,5.838114862041261
-1.0600000000000005,5.971733269767786
-1.049999999999999,6.081783997160658
-1.0399999999999991,6.1678326778748165
-1.0299999999999994,6.229539751530089
-1.0199999999999996,6.266661678182706
-1.0099999999999998,3.1395259770761856
-1.0,3.1395259770761856
-0.9900000000000002,9.406187652985155
-0.9800000000000004,15.635727411114765
-0.9700000000000006,21.803560081977157
-0.9599999999999992,27.885344080829075
-0.9499999999999992,33.85707735205448
-0.9399999999999996,39.695192212002404
-0.9299999999999996,45.37664828476038
-0.92,50.87902345263724
-0.91,56.180602363976504
-0.9000000000000004,61.2604620999561
-0.8900000000000006,66.09855478760768
-0.879999999999999,70.6757866669208
-0.8699999999999992,74.97409350890666
-0.8599999999999994,78.97651185658273
-0.8499999999999996,82.66724599480034
-0.8399999999999999,86.03173027722916
-0.8300000000000001,89.05668662465209
-0.8200000000000003,91.73017691793089
-0.8100000000000005,94.04165010962751
-0.7999999999999989,95.98198387038997
-0.7899999999999991,97.54352059417423
-0.7799999999999994,98.72009760103066
-0.7699999999999996,99.50707148845693
-0.7599999999999998,99.90133642304713
-0.75,99.9013364162316
-0.7400000000000002,99.50707148846261
-0.7300000000000004,98.72009760696511
-0.7200000000000006,97.5435205904905
-0.7099999999999991,95.98198387038997
-0.6999999999999993,94.0416501089223
-0.6899999999999995,91.7301769186528
-0.6799999999999997,89.0566866246464
-0.6699999999999999,86.03173027723484
-0.6600000000000001,82.66724599480034
-0.6500000000000004,78.97651185785602
-0.6400000000000006,74.9740935098881
-0.629999999999999,70.67578666693217
-0.6199999999999992,66.09855478245804
-0.6099999999999994,61.26046210283806
-0.5999999999999996,56.18060236429421
-0.5899999999999999,50.879023453951454
-0.5800000000000001,45.37664828149087
-0.5700000000000003,39.69519221646549
-0.5600000000000005,33.85707734986493
-0.5499999999999989,27.88534407727698
-0.5399999999999991,21.80356008921127
-0.5299999999999994,15.635727402241507
-0.5199999999999996,9.406187657532628
-0.5099999999999998,2.273736754432369e-09
-0.5,-6.266661678182706
-0.4900000000000002,-6.229539756253777
-0.4800000000000004,-6.167832678619431
-0.4700000000000006,-6.081783987138117
-0.4599999999999991,-5.971733280608887
-0.4499999999999993,-5.838114857391599
-0.4399999999999995,-5.6814560709427795
-0.4299999999999997,-5.5023751700105965
-0.4199999999999999,-5.301578910342754
-0.4100000000000001,-5.079859736264433
-0.4000000000000003,-4.83809268281458
-0.3900000000000005,-4.577231883552478
-0.379999999999999,-4.298306842150715
-0.3699999999999992,-4.002418347505517
-0.3599999999999994,-3.6907341359438637
-0.3499999999999996,-3.3644842847025562
-0.3399999999999998,-3.0249563472410235
-0.33,-2.6734902919032075
